,year,destiny,origin,accepted
49261,2010,Bosnia and Herzegovina,Iran (Islamic Rep. of),0
49262,2010,Bosnia and Herzegovina,Iraq,0
49263,2010,Bosnia and Herzegovina,Kazakhstan,0
49264,2010,Bosnia and Herzegovina,Montenegro,0
49265,2010,Bosnia and Herzegovina,Nigeria,0
49266,2010,Bosnia and Herzegovina,Pakistan,0
49267,2010,Bosnia and Herzegovina,Romania,0
49268,2010,Bosnia and Herzegovina,Russian Federation,0
49269,2010,Bosnia and Herzegovina,Serbia and Kosovo (S/RES/1244 (1999)),0
49270,2010,Bosnia and Herzegovina,Syrian Arab Rep.,0
49271,2010,Bosnia and Herzegovina,The former Yugoslav Republic of Macedonia,0
49272,2010,Bosnia and Herzegovina,Turkey,0
49273,2010,Botswana,Burundi,0
49274,2010,Botswana,Dem. Rep. of the Congo,0
49275,2010,Botswana,Ethiopia,2
49276,2010,Botswana,Kenya,0
49277,2010,Botswana,Rwanda,0
49278,2010,Botswana,Sierra Leone,0
49279,2010,Botswana,Somalia,1
49280,2010,Botswana,Sudan,0
49281,2010,Botswana,Uganda,1
49282,2010,Botswana,Zimbabwe,12
49283,2010,Brazil,Afghanistan,10
49284,2010,Brazil,Angola,0
49285,2010,Brazil,Argentina,0
49286,2010,Brazil,Bangladesh,0
49287,2010,Brazil,Benin,0
49288,2010,Brazil,Bhutan,5
49289,2010,Brazil,Bolivia (Plurinational State of),3
49290,2010,Brazil,Burkina Faso,0
49291,2010,Brazil,Burundi,0
49292,2010,Brazil,Cameroon,0
49293,2010,Brazil,China,0
49294,2010,Brazil,Colombia,21
49295,2010,Brazil,Congo,0
49296,2010,Brazil,Cuba,3
49297,2010,Brazil,Côte d'Ivoire,0
49298,2010,Brazil,Dem. Rep. of the Congo,43
49299,2010,Brazil,Ecuador,0
49300,2010,Brazil,Egypt,0
49301,2010,Brazil,Eritrea,9
49302,2010,Brazil,Ethiopia,0
49303,2010,Brazil,Gambia,1
49304,2010,Brazil,Ghana,0
49305,2010,Brazil,Guinea,0
49306,2010,Brazil,Guinea-Bissau,0
49307,2010,Brazil,Haiti,0
49308,2010,Brazil,Hungary,0
49309,2010,Brazil,India,0
49310,2010,Brazil,Iran (Islamic Rep. of),5
49311,2010,Brazil,Iraq,6
49312,2010,Brazil,Israel,0
49313,2010,Brazil,Italy,0
49314,2010,Brazil,Kenya,0
49315,2010,Brazil,Lebanon,0
49316,2010,Brazil,Liberia,0
49317,2010,Brazil,Mauritania,0
49318,2010,Brazil,Morocco,0
49319,2010,Brazil,Mozambique,0
49320,2010,Brazil,Nepal,0
49321,2010,Brazil,Nigeria,1
49322,2010,Brazil,Pakistan,9
49323,2010,Brazil,Palestinian,1
49324,2010,Brazil,Paraguay,0
49325,2010,Brazil,Peru,5
49326,2010,Brazil,Senegal,0
49327,2010,Brazil,Sierra Leone,0
49328,2010,Brazil,Slovakia,0
49329,2010,Brazil,Somalia,2
49330,2010,Brazil,South Africa,0
49331,2010,Brazil,Sri Lanka,0
49332,2010,Brazil,Stateless,1
49333,2010,Brazil,Sudan,4
49334,2010,Brazil,Syrian Arab Rep.,0
49335,2010,Brazil,The former Yugoslav Republic of Macedonia,0
49336,2010,Brazil,Tunisia,1
49337,2010,Brazil,Turkey,1
49338,2010,Brazil,Uganda,1
49339,2010,Brazil,United States of America,0
49340,2010,Brazil,Uruguay,0
49341,2010,Brazil,Uzbekistan,0
49342,2010,Brazil,Venezuela (Bolivarian Republic of),0
49343,2010,Brazil,Viet Nam,0
49344,2010,Brazil,Zimbabwe,0
49345,2010,Bulgaria,Afghanistan,4
49346,2010,Bulgaria,Algeria,0
49347,2010,Bulgaria,Armenia,0
49348,2010,Bulgaria,Azerbaijan,0
49349,2010,Bulgaria,Bahrain,0
49350,2010,Bulgaria,Bangladesh,0
49351,2010,Bulgaria,Belarus,0
49352,2010,Bulgaria,Bolivia (Plurinational State of),0
49353,2010,Bulgaria,Bosnia and Herzegovina,0
49354,2010,Bulgaria,Burkina Faso,0
49355,2010,Bulgaria,Burundi,1
49356,2010,Bulgaria,Cameroon,0
49357,2010,Bulgaria,Chad,0
49358,2010,Bulgaria,China,0
49359,2010,Bulgaria,Colombia,0
49360,2010,Bulgaria,Comoros,0
49361,2010,Bulgaria,Congo,0
49362,2010,Bulgaria,Cuba,0
49363,2010,Bulgaria,Côte d'Ivoire,0
49364,2010,Bulgaria,Dem. Rep. of the Congo,0
49365,2010,Bulgaria,Dominican Rep.,0
49366,2010,Bulgaria,Ecuador,0
49367,2010,Bulgaria,Egypt,1
49368,2010,Bulgaria,Eritrea,0
49369,2010,Bulgaria,Ethiopia,3
49370,2010,Bulgaria,Gambia,0
49371,2010,Bulgaria,Georgia,0
49372,2010,Bulgaria,Ghana,0
49373,2010,Bulgaria,Guinea,0
49374,2010,Bulgaria,India,0
49375,2010,Bulgaria,Iran (Islamic Rep. of),7
49376,2010,Bulgaria,Iraq,0
49377,2010,Bulgaria,Jordan,0
49378,2010,Bulgaria,Kazakhstan,0
49379,2010,Bulgaria,Kyrgyzstan,0
49380,2010,Bulgaria,Lebanon,0
49381,2010,Bulgaria,Liberia,0
49382,2010,Bulgaria,Lithuania,0
49383,2010,Bulgaria,Malaysia,0
49384,2010,Bulgaria,Mauritania,0
49385,2010,Bulgaria,Mongolia,0
49386,2010,Bulgaria,Morocco,0
49387,2010,Bulgaria,Myanmar,0
49388,2010,Bulgaria,Nicaragua,0
49389,2010,Bulgaria,Nigeria,0
49390,2010,Bulgaria,Pakistan,0
49391,2010,Bulgaria,Peru,0
49392,2010,Bulgaria,Rep. of Moldova,0
49393,2010,Bulgaria,Russian Federation,0
49394,2010,Bulgaria,Senegal,0
49395,2010,Bulgaria,Serbia and Kosovo (S/RES/1244 (1999)),0
49396,2010,Bulgaria,Sierra Leone,0
49397,2010,Bulgaria,Somalia,0
49398,2010,Bulgaria,South Africa,0
49399,2010,Bulgaria,Sri Lanka,0
49400,2010,Bulgaria,Stateless,3
49401,2010,Bulgaria,Sudan,1
49402,2010,Bulgaria,Syrian Arab Rep.,0
49403,2010,Bulgaria,Tajikistan,0
49404,2010,Bulgaria,The former Yugoslav Republic of Macedonia,0
49405,2010,Bulgaria,Tunisia,0
49406,2010,Bulgaria,Turkey,0
49407,2010,Bulgaria,Turkmenistan,0
49408,2010,Bulgaria,Ukraine,0
49409,2010,Bulgaria,United Rep. of Tanzania,0
49410,2010,Bulgaria,Uzbekistan,0
49411,2010,Bulgaria,Various/Unknown,0
49412,2010,Bulgaria,Yemen,0
49413,2010,Bulgaria,Zambia,0
49414,2010,Burkina Faso,Algeria,0
49415,2010,Burkina Faso,Angola,0
49416,2010,Burkina Faso,Burundi,0
49417,2010,Burkina Faso,Cameroon,0
49418,2010,Burkina Faso,Central African Rep.,0
49419,2010,Burkina Faso,Chad,2
49420,2010,Burkina Faso,Congo,0
49421,2010,Burkina Faso,Côte d'Ivoire,0
49422,2010,Burkina Faso,Dem. Rep. of the Congo,0
49423,2010,Burkina Faso,Guinea,0
49424,2010,Burkina Faso,Mali,0
49425,2010,Burkina Faso,Niger,0
49426,2010,Burkina Faso,Nigeria,0
49427,2010,Burkina Faso,Rwanda,0
49428,2010,Burkina Faso,Senegal,0
49429,2010,Burkina Faso,Sri Lanka,0
49430,2010,Burkina Faso,Sudan,0
49431,2010,Burkina Faso,Togo,0
49432,2010,Burundi,Angola,0
49433,2010,Burundi,Cameroon,0
49434,2010,Burundi,Comoros,0
49435,2010,Burundi,Dem. Rep. of the Congo,4640
49436,2010,Burundi,Madagascar,0
49437,2010,Burundi,Mauritania,8
49438,2010,Burundi,Rwanda,25
49439,2010,Burundi,Somalia,16
49440,2010,Burundi,Sudan,1
49441,2010,Burundi,Uganda,0
49442,2010,Cambodia,China,1
49443,2010,Cambodia,Ghana,0
49444,2010,Cambodia,Iran (Islamic Rep. of),1
49445,2010,Cambodia,Myanmar,1
49446,2010,Cambodia,Nigeria,0
49447,2010,Cambodia,Pakistan,0
49448,2010,Cambodia,Sudan,0
49449,2010,Cambodia,Viet Nam,6
49450,2010,Cameroon,Algeria,1
49451,2010,Cameroon,Angola,1
49452,2010,Cameroon,Benin,0
49453,2010,Cameroon,Burkina Faso,0
49454,2010,Cameroon,Burundi,3
49455,2010,Cameroon,Central African Rep.,984
49456,2010,Cameroon,Chad,102
49457,2010,Cameroon,Congo,2
49458,2010,Cameroon,Côte d'Ivoire,3
49459,2010,Cameroon,Dem. Rep. of the Congo,52
49460,2010,Cameroon,Denmark,0
49461,2010,Cameroon,Equatorial Guinea,4
49462,2010,Cameroon,Eritrea,0
49463,2010,Cameroon,Gabon,3
49464,2010,Cameroon,Gambia,0
49465,2010,Cameroon,Ghana,0
49466,2010,Cameroon,Guinea,1
49467,2010,Cameroon,Guinea-Bissau,0
49468,2010,Cameroon,Jordan,0
49469,2010,Cameroon,Liberia,4
49470,2010,Cameroon,Mali,0
49471,2010,Cameroon,Mauritania,0
49472,2010,Cameroon,Morocco,1
49473,2010,Cameroon,Nigeria,0
49474,2010,Cameroon,Palestinian,0
49475,2010,Cameroon,Rwanda,82
49476,2010,Cameroon,Sierra Leone,0
49477,2010,Cameroon,Slovakia,0
49478,2010,Cameroon,Somalia,0
49479,2010,Cameroon,Sri Lanka,0
49480,2010,Cameroon,Sudan,4
49481,2010,Cameroon,Togo,1
49482,2010,Cameroon,Zimbabwe,0
49483,2010,Canada,Afghanistan,412
49484,2010,Canada,Albania,112
49485,2010,Canada,Algeria,19
49486,2010,Canada,Angola,8
49487,2010,Canada,Antigua and Barbuda,8
49488,2010,Canada,Argentina,5
49489,2010,Canada,Armenia,17
49490,2010,Canada,Aruba,0
49491,2010,Canada,Australia,0
49492,2010,Canada,Austria,0
49493,2010,Canada,Azerbaijan,15
49494,2010,Canada,Bahamas,1
49495,2010,Canada,Bahrain,0
49496,2010,Canada,Bangladesh,43
49497,2010,Canada,Barbados,14
49498,2010,Canada,Belarus,9
49499,2010,Canada,Belgium,0
49500,2010,Canada,Belize,0
49501,2010,Canada,Benin,3
49502,2010,Canada,Bermuda,0
49503,2010,Canada,Bhutan,0
49504,2010,Canada,Bolivia (Plurinational State of),10
49505,2010,Canada,Bosnia and Herzegovina,6
49506,2010,Canada,Botswana,36
49507,2010,Canada,Brazil,9
49508,2010,Canada,Bulgaria,18
49509,2010,Canada,Burkina Faso,10
49510,2010,Canada,Burundi,131
49511,2010,Canada,Cabo Verde,0
49512,2010,Canada,Cambodia,18
49513,2010,Canada,Cameroon,104
49514,2010,Canada,Central African Rep.,2
49515,2010,Canada,Chad,29
49516,2010,Canada,Chile,8
49517,2010,Canada,China,883
49518,2010,Canada,"China, Hong Kong SAR",0
49519,2010,Canada,Colombia,1266
49520,2010,Canada,Comoros,1
49521,2010,Canada,Congo,24
49522,2010,Canada,Costa Rica,1
49523,2010,Canada,Croatia,3
49524,2010,Canada,Cuba,116
49525,2010,Canada,Cyprus,0
49526,2010,Canada,Czech Rep.,24
49527,2010,Canada,Côte d'Ivoire,25
49528,2010,Canada,Dem. People's Rep. of Korea,42
49529,2010,Canada,Dem. Rep. of the Congo,207
49530,2010,Canada,Denmark,0
49531,2010,Canada,Djibouti,50
49532,2010,Canada,Dominica,2
49533,2010,Canada,Dominican Rep.,6
49534,2010,Canada,Ecuador,10
49535,2010,Canada,Egypt,28
49536,2010,Canada,El Salvador,114
49537,2010,Canada,Equatorial Guinea,1
49538,2010,Canada,Eritrea,144
49539,2010,Canada,Estonia,0
49540,2010,Canada,Ethiopia,181
49541,2010,Canada,Fiji,1
49542,2010,Canada,Finland,0
49543,2010,Canada,France,1
49544,2010,Canada,Gabon,1
49545,2010,Canada,Gambia,6
49546,2010,Canada,Georgia,35
49547,2010,Canada,Germany,1
49548,2010,Canada,Ghana,26
49549,2010,Canada,Greece,2
49550,2010,Canada,Grenada,7
49551,2010,Canada,Guatemala,69
49552,2010,Canada,Guinea,43
49553,2010,Canada,Guinea-Bissau,1
49554,2010,Canada,Guyana,33
49555,2010,Canada,Haiti,2490
49556,2010,Canada,Honduras,49
49557,2010,Canada,Hungary,22
49558,2010,Canada,Iceland,0
49559,2010,Canada,India,124
49560,2010,Canada,Indonesia,14
49561,2010,Canada,Iran (Islamic Rep. of),270
49562,2010,Canada,Iraq,191
49563,2010,Canada,Ireland,0
49564,2010,Canada,Israel,56
49565,2010,Canada,Italy,0
49566,2010,Canada,Jamaica,75
49567,2010,Canada,Japan,0
49568,2010,Canada,Jordan,37
49569,2010,Canada,Kazakhstan,10
49570,2010,Canada,Kenya,71
49571,2010,Canada,Kiribati,0
49572,2010,Canada,Kuwait,14
49573,2010,Canada,Kyrgyzstan,4
49574,2010,Canada,Lao People's Dem. Rep.,0
49575,2010,Canada,Latvia,2
49576,2010,Canada,Lebanon,59
49577,2010,Canada,Lesotho,0
49578,2010,Canada,Liberia,11
49579,2010,Canada,Libya,15
49580,2010,Canada,Lithuania,0
49581,2010,Canada,Madagascar,4
49582,2010,Canada,Malawi,0
49583,2010,Canada,Malaysia,6
49584,2010,Canada,Mali,2
49585,2010,Canada,Malta,0
49586,2010,Canada,Mauritania,10
49587,2010,Canada,Mauritius,0
49588,2010,Canada,Mexico,653
49589,2010,Canada,Mongolia,16
49590,2010,Canada,Montenegro,0
49591,2010,Canada,Morocco,10
49592,2010,Canada,Mozambique,0
49593,2010,Canada,Myanmar,4
49594,2010,Canada,Namibia,6
49595,2010,Canada,Nepal,86
49596,2010,Canada,Netherlands,0
49597,2010,Canada,New Zealand,0
49598,2010,Canada,Nicaragua,19
49599,2010,Canada,Niger,10
49600,2010,Canada,Nigeria,593
49601,2010,Canada,Norway,0
49602,2010,Canada,Oman,2
49603,2010,Canada,Pakistan,255
49604,2010,Canada,Palestinian,80
49605,2010,Canada,Panama,1
49606,2010,Canada,Papua New Guinea,2
49607,2010,Canada,Paraguay,5
49608,2010,Canada,Peru,61
49609,2010,Canada,Philippines,23
49610,2010,Canada,Poland,7
49611,2010,Canada,Portugal,0
49612,2010,Canada,Qatar,1
49613,2010,Canada,Rep. of Korea,12
49614,2010,Canada,Rep. of Moldova,25
49615,2010,Canada,Romania,29
49616,2010,Canada,Russian Federation,93
49617,2010,Canada,Rwanda,159
49618,2010,Canada,Saint Kitts and Nevis,0
49619,2010,Canada,Saint Lucia,117
49620,2010,Canada,Saint Vincent and the Grenadines,236
49621,2010,Canada,San Marino,0
49622,2010,Canada,Saudi Arabia,10
49623,2010,Canada,Senegal,14
49624,2010,Canada,Serbia and Kosovo (S/RES/1244 (1999)),35
49625,2010,Canada,Seychelles,0
49626,2010,Canada,Sierra Leone,16
49627,2010,Canada,Singapore,2
49628,2010,Canada,Slovakia,3
49629,2010,Canada,Slovenia,1
49630,2010,Canada,Somalia,382
49631,2010,Canada,South Africa,2
49632,2010,Canada,Spain,0
49633,2010,Canada,Sri Lanka,513
49634,2010,Canada,Stateless,0
49635,2010,Canada,Sudan,35
49636,2010,Canada,Suriname,0
49637,2010,Canada,Swaziland,19
49638,2010,Canada,Sweden,0
49639,2010,Canada,Switzerland,0
49640,2010,Canada,Syrian Arab Rep.,56
49641,2010,Canada,Tajikistan,6
49642,2010,Canada,Thailand,0
49643,2010,Canada,The former Yugoslav Republic of Macedonia,3
49644,2010,Canada,Togo,8
49645,2010,Canada,Trinidad and Tobago,21
49646,2010,Canada,Tunisia,7
49647,2010,Canada,Turkey,158
49648,2010,Canada,Turkmenistan,1
49649,2010,Canada,Turks and Caicos Islands,0
49650,2010,Canada,Uganda,57
49651,2010,Canada,Ukraine,66
49652,2010,Canada,United Arab Emirates,7
49653,2010,Canada,United Kingdom,0
49654,2010,Canada,United Rep. of Tanzania,29
49655,2010,Canada,United States of America,11
49656,2010,Canada,Uruguay,7
49657,2010,Canada,Uzbekistan,16
49658,2010,Canada,Vanuatu,0
49659,2010,Canada,Various/Unknown,7
49660,2010,Canada,Venezuela (Bolivarian Republic of),110
49661,2010,Canada,Viet Nam,8
49662,2010,Canada,Yemen,14
49663,2010,Canada,Zambia,5
49664,2010,Canada,Zimbabwe,234
49665,2010,Cayman Islands,Afghanistan,0
49666,2010,Cayman Islands,Cuba,0
49667,2010,Central African Rep.,Angola,0
49668,2010,Central African Rep.,Burkina Faso,0
49669,2010,Central African Rep.,Burundi,0
49670,2010,Central African Rep.,Cameroon,0
49671,2010,Central African Rep.,Chad,0
49672,2010,Central African Rep.,Congo,0
49673,2010,Central African Rep.,Côte d'Ivoire,0
49674,2010,Central African Rep.,Dem. Rep. of the Congo,0
49675,2010,Central African Rep.,Guinea,0
49676,2010,Central African Rep.,Guinea-Bissau,0
49677,2010,Central African Rep.,Liberia,0
49678,2010,Central African Rep.,Mauritania,0
49679,2010,Central African Rep.,Niger,0
49680,2010,Central African Rep.,Nigeria,0
49681,2010,Central African Rep.,Rwanda,0
49682,2010,Central African Rep.,Somalia,0
49683,2010,Central African Rep.,Sudan,0
49684,2010,Central African Rep.,Togo,0
49685,2010,Central African Rep.,Uganda,0
49686,2010,Central African Rep.,Zambia,0
49687,2010,Chad,Cameroon,0
49688,2010,Chad,Central African Rep.,0
49689,2010,Chad,Congo,0
49690,2010,Chad,Côte d'Ivoire,2
49691,2010,Chad,Dem. Rep. of the Congo,8
49692,2010,Chad,Guinea,1
49693,2010,Chad,Liberia,0
49694,2010,Chad,Morocco,0
49695,2010,Chad,Nigeria,0
49696,2010,Chad,Palestinian,0
49697,2010,Chad,Rwanda,0
49698,2010,Chad,Senegal,0
49699,2010,Chad,Somalia,0
49700,2010,Chad,Sudan,12
49701,2010,Chad,Togo,0
49702,2010,Chad,Western Sahara,0
49703,2010,Chile,Argentina,0
49704,2010,Chile,Bolivia (Plurinational State of),0
49705,2010,Chile,Cameroon,1
49706,2010,Chile,Colombia,66
49707,2010,Chile,Cuba,0
49708,2010,Chile,Dem. Rep. of the Congo,1
49709,2010,Chile,Ecuador,0
49710,2010,Chile,Ghana,0
49711,2010,Chile,Haiti,1
49712,2010,Chile,Iraq,0
49713,2010,Chile,Jordan,0
49714,2010,Chile,Kenya,2
49715,2010,Chile,Nigeria,1
49716,2010,Chile,Peru,1
49717,2010,Chile,Senegal,0
49718,2010,Chile,Somalia,2
49719,2010,Chile,Ukraine,0
49720,2010,China,Cameroon,0
49721,2010,China,Egypt,0
49722,2010,China,Ghana,0
49723,2010,China,Guinea,0
49724,2010,China,Iran (Islamic Rep. of),0
49725,2010,China,Iraq,3
49726,2010,China,Pakistan,11
49727,2010,China,Palestinian,3
49728,2010,China,Philippines,0
49729,2010,China,Rwanda,0
49730,2010,China,Somalia,5
49731,2010,China,Sudan,0
49732,2010,China,Syrian Arab Rep.,0
49733,2010,China,United States of America,0
49734,2010,"China, Hong Kong SAR",Afghanistan,9
49735,2010,"China, Hong Kong SAR",Bangladesh,0
49736,2010,"China, Hong Kong SAR",Benin,0
49737,2010,"China, Hong Kong SAR",Burkina Faso,0
49738,2010,"China, Hong Kong SAR",Burundi,0
49739,2010,"China, Hong Kong SAR",Cameroon,0
49740,2010,"China, Hong Kong SAR",Colombia,0
49741,2010,"China, Hong Kong SAR",Congo,0
49742,2010,"China, Hong Kong SAR",Côte d'Ivoire,0
49743,2010,"China, Hong Kong SAR",Dem. Rep. of the Congo,0
49744,2010,"China, Hong Kong SAR",Egypt,6
49745,2010,"China, Hong Kong SAR",Eritrea,4
49746,2010,"China, Hong Kong SAR",Ethiopia,4
49747,2010,"China, Hong Kong SAR",Gambia,0
49748,2010,"China, Hong Kong SAR",Ghana,1
49749,2010,"China, Hong Kong SAR",Guinea,0
49750,2010,"China, Hong Kong SAR",Guinea-Bissau,0
49751,2010,"China, Hong Kong SAR",Haiti,0
49752,2010,"China, Hong Kong SAR",Hungary,0
49753,2010,"China, Hong Kong SAR",India,0
49754,2010,"China, Hong Kong SAR",Indonesia,0
49755,2010,"China, Hong Kong SAR",Iran (Islamic Rep. of),0
49756,2010,"China, Hong Kong SAR",Kenya,0
49757,2010,"China, Hong Kong SAR",Lebanon,0
49758,2010,"China, Hong Kong SAR",Liberia,0
49759,2010,"China, Hong Kong SAR",Mali,0
49760,2010,"China, Hong Kong SAR",Mexico,0
49761,2010,"China, Hong Kong SAR",Mongolia,2
49762,2010,"China, Hong Kong SAR",Myanmar,0
49763,2010,"China, Hong Kong SAR",Namibia,0
49764,2010,"China, Hong Kong SAR",Nepal,0
49765,2010,"China, Hong Kong SAR",New Zealand,0
49766,2010,"China, Hong Kong SAR",Niger,0
49767,2010,"China, Hong Kong SAR",Nigeria,0
49768,2010,"China, Hong Kong SAR",Pakistan,10
49769,2010,"China, Hong Kong SAR",Palestinian,0
49770,2010,"China, Hong Kong SAR",Philippines,0
49771,2010,"China, Hong Kong SAR",Rep. of Korea,0
49772,2010,"China, Hong Kong SAR",Russian Federation,0
49773,2010,"China, Hong Kong SAR",Rwanda,1
49774,2010,"China, Hong Kong SAR",Sierra Leone,0
49775,2010,"China, Hong Kong SAR",Singapore,0
49776,2010,"China, Hong Kong SAR",Somalia,37
49777,2010,"China, Hong Kong SAR",South Africa,0
49778,2010,"China, Hong Kong SAR",Sri Lanka,11
49779,2010,"China, Hong Kong SAR",Stateless,0
49780,2010,"China, Hong Kong SAR",Thailand,0
49781,2010,"China, Hong Kong SAR",Togo,0
49782,2010,"China, Hong Kong SAR",Turkey,0
49783,2010,"China, Hong Kong SAR",Uganda,0
49784,2010,"China, Hong Kong SAR",United Rep. of Tanzania,0
49785,2010,"China, Hong Kong SAR",United States of America,0
49786,2010,"China, Hong Kong SAR",Viet Nam,0
49787,2010,"China, Hong Kong SAR",Yemen,1
49788,2010,"China, Hong Kong SAR",Zambia,0
49789,2010,"China, Macao SAR",Afghanistan,0
49790,2010,"China, Macao SAR",India,0
49791,2010,"China, Macao SAR",Iraq,0
49792,2010,"China, Macao SAR",Pakistan,0
49793,2010,"China, Macao SAR",Syrian Arab Rep.,0
49794,2010,Colombia,Afghanistan,0
49795,2010,Colombia,Bangladesh,0
49796,2010,Colombia,Bolivia (Plurinational State of),0
49797,2010,Colombia,Cuba,0
49798,2010,Colombia,Dem. Rep. of the Congo,0
49799,2010,Colombia,Ecuador,0
49800,2010,Colombia,El Salvador,7
49801,2010,Colombia,Eritrea,1
49802,2010,Colombia,Ethiopia,0
49803,2010,Colombia,Guinea,0
49804,2010,Colombia,Iraq,0
49805,2010,Colombia,Nepal,0
49806,2010,Colombia,Pakistan,0
49807,2010,Colombia,Peru,0
49808,2010,Colombia,Somalia,0
49809,2010,Colombia,Sri Lanka,0
49810,2010,Colombia,United States of America,0
49811,2010,Colombia,Venezuela (Bolivarian Republic of),0
49812,2010,Congo,Angola,0
49813,2010,Congo,Belgium,0
49814,2010,Congo,Burundi,2
49815,2010,Congo,Cameroon,0
49816,2010,Congo,Central African Rep.,1
49817,2010,Congo,Chad,4
49818,2010,Congo,Côte d'Ivoire,0
49819,2010,Congo,Dem. Rep. of the Congo,130
49820,2010,Congo,Ethiopia,0
49821,2010,Congo,Gabon,0
49822,2010,Congo,Ghana,0
49823,2010,Congo,Guinea,0
49824,2010,Congo,Liberia,0
49825,2010,Congo,Mali,0
49826,2010,Congo,Mauritania,0
49827,2010,Congo,Nigeria,0
49828,2010,Congo,Palestinian,0
49829,2010,Congo,Rwanda,5
49830,2010,Congo,Senegal,0
49831,2010,Congo,Sierra Leone,0
49832,2010,Congo,Sudan,9
49833,2010,Congo,Togo,0
49834,2010,Congo,Uganda,1
49835,2010,Congo,Western Sahara,0
49836,2010,Costa Rica,Bangladesh,0
49837,2010,Costa Rica,Belize,0
49838,2010,Costa Rica,Bolivia (Plurinational State of),0
49839,2010,Costa Rica,China,1
49840,2010,Costa Rica,Colombia,62
49841,2010,Costa Rica,Cuba,29
49842,2010,Costa Rica,Czech Rep.,0
49843,2010,Costa Rica,Dem. Rep. of the Congo,0
49844,2010,Costa Rica,Dominican Rep.,0
49845,2010,Costa Rica,Ecuador,0
49846,2010,Costa Rica,El Salvador,19
49847,2010,Costa Rica,Eritrea,0
49848,2010,Costa Rica,Ethiopia,0
49849,2010,Costa Rica,Ghana,0
49850,2010,Costa Rica,Guatemala,8
49851,2010,Costa Rica,Guinea,0
49852,2010,Costa Rica,Haiti,0
49853,2010,Costa Rica,Honduras,5
49854,2010,Costa Rica,India,0
49855,2010,Costa Rica,Iran (Islamic Rep. of),0
49856,2010,Costa Rica,Israel,0
49857,2010,Costa Rica,Jamaica,0
49858,2010,Costa Rica,Japan,0
49859,2010,Costa Rica,Mexico,0
49860,2010,Costa Rica,Nepal,0
49861,2010,Costa Rica,Nicaragua,0
49862,2010,Costa Rica,Nigeria,0
49863,2010,Costa Rica,Pakistan,0
49864,2010,Costa Rica,Panama,0
49865,2010,Costa Rica,Peru,0
49866,2010,Costa Rica,Somalia,0
49867,2010,Costa Rica,Spain,0
49868,2010,Costa Rica,Sudan,0
49869,2010,Costa Rica,Tajikistan,0
49870,2010,Costa Rica,United States of America,0
49871,2010,Costa Rica,Uzbekistan,0
49872,2010,Costa Rica,Venezuela (Bolivarian Republic of),23
49873,2010,Costa Rica,Zimbabwe,0
49874,2010,Croatia,Afghanistan,0
49875,2010,Croatia,Albania,0
49876,2010,Croatia,Algeria,0
49877,2010,Croatia,Belarus,0
49878,2010,Croatia,Bosnia and Herzegovina,0
49879,2010,Croatia,Congo,3
49880,2010,Croatia,Eritrea,0
49881,2010,Croatia,Georgia,0
49882,2010,Croatia,Iran (Islamic Rep. of),0
49883,2010,Croatia,Iraq,0
49884,2010,Croatia,Mongolia,0
49885,2010,Croatia,Montenegro,0
49886,2010,Croatia,Morocco,0
49887,2010,Croatia,Nigeria,0
49888,2010,Croatia,Pakistan,0
49889,2010,Croatia,Palestinian,0
49890,2010,Croatia,Philippines,0
49891,2010,Croatia,Rep. of Moldova,2
49892,2010,Croatia,Romania,0
49893,2010,Croatia,Russian Federation,0
49894,2010,Croatia,Senegal,0
49895,2010,Croatia,Serbia and Kosovo (S/RES/1244 (1999)),0
49896,2010,Croatia,Somalia,0
49897,2010,Croatia,Sudan,0
49898,2010,Croatia,Syrian Arab Rep.,0
49899,2010,Croatia,The former Yugoslav Republic of Macedonia,0
49900,2010,Croatia,Togo,0
49901,2010,Croatia,Tunisia,0
49902,2010,Croatia,Turkey,0
49903,2010,Croatia,Ukraine,0
49904,2010,Croatia,Uzbekistan,0
49905,2010,Croatia,Various/Unknown,0
49906,2010,Croatia,Western Sahara,0
49907,2010,Croatia,Zimbabwe,0
49908,2010,Cuba,Central African Rep.,0
49909,2010,Cuba,Colombia,0
49910,2010,Cuba,Eritrea,3
49911,2010,Cuba,Ethiopia,0
49912,2010,Cuba,Iran (Islamic Rep. of),1
49913,2010,Curaçao,Colombia,0
49914,2010,Curaçao,Jamaica,7
49915,2010,Cyprus,Afghanistan,0
49916,2010,Cyprus,Albania,0
49917,2010,Cyprus,Algeria,0
49918,2010,Cyprus,Armenia,0
49919,2010,Cyprus,Bangladesh,0
49920,2010,Cyprus,Belarus,0
49921,2010,Cyprus,Benin,0
49922,2010,Cyprus,Bosnia and Herzegovina,0
49923,2010,Cyprus,Burkina Faso,0
49924,2010,Cyprus,Cameroon,0
49925,2010,Cyprus,Central African Rep.,0
49926,2010,Cyprus,Chad,0
49927,2010,Cyprus,China,1
49928,2010,Cyprus,Comoros,0
49929,2010,Cyprus,Croatia,0
49930,2010,Cyprus,Cuba,0
49931,2010,Cyprus,Côte d'Ivoire,0
49932,2010,Cyprus,Dem. Rep. of the Congo,1
49933,2010,Cyprus,Dominican Rep.,0
49934,2010,Cyprus,Egypt,8
49935,2010,Cyprus,Eritrea,0
49936,2010,Cyprus,Ethiopia,0
49937,2010,Cyprus,Gambia,0
49938,2010,Cyprus,Georgia,0
49939,2010,Cyprus,Ghana,0
